combination,K,silhouette_score
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Roswell Park,13,0.1536479890346527
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Roswell Park,14,0.15534226596355438
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Roswell Park,15,0.150150865316391
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Roswell Park,16,0.15692049264907837
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Roswell Park,17,0.17556726932525635
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Roswell Park,18,0.17154401540756226
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Roswell Park,19,0.17440088093280792
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Roswell Park,20,0.18638716638088226
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Roswell Park,21,0.18158942461013794
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Roswell Park,22,0.19021396338939667
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Roswell Park,23,0.18300274014472961
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Roswell Park,24,0.19290000200271606
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Roswell Park,25,0.2038269191980362
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Roswell Park,26,0.20409175753593445
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Roswell Park,27,0.21449168026447296
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Roswell Park,28,0.20602862536907196
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Roswell Park,29,0.20767974853515625
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Roswell Park,30,0.23150505125522614
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-University of Pittsburgh,2,0.13369899988174438
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-University of Pittsburgh,3,0.11764087527990341
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-University of Pittsburgh,4,0.11238157749176025
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-University of Pittsburgh,5,0.11007510125637054
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-University of Pittsburgh,6,0.11437039077281952
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-University of Pittsburgh,7,0.12095820158720016
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-University of Pittsburgh,8,0.13217249512672424
