combination,trial,ari_bio,ari_mc,clustering_score
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,11,0.07483820841523024,0.07721792160352675,-0.002379713188296509
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,12,0.07258836412158491,0.07336486268264479,-0.0007764985610598796
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,13,0.07057530211897119,0.06888709317464989,0.0016882089443212983
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,14,0.08411701819976686,0.06479733086934827,0.019319687330418583
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,15,0.0766136018659512,0.07231775722035198,0.00429584464559922
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,16,0.08019255568089205,0.07855843443615732,0.0016341212447347347
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,17,0.08172063810461458,0.08121456390479549,0.0005060741998190871
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,18,0.07869159499456571,0.07631187649091727,0.0023797185036484453
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,19,0.08093228010062983,0.07580971522563114,0.005122564874998695
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,20,0.08097457266935568,0.06774320874841838,0.013231363920937295
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,21,0.07874061312491018,0.07038846091302899,0.008352152211881195
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,22,0.07374533285314398,0.0712033569935708,0.0025419758595731784
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,23,0.08966609953397243,0.07233214572882417,0.017333953805148267
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,24,0.07761307572624668,0.07090660531806439,0.006706470408182286
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,25,0.08118107106742585,0.07396852761785727,0.007212543449568579
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,26,0.08149254141368305,0.07370054255782346,0.007791998855859586
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,27,0.08441311605582631,0.07054439213287286,0.01386872392295345
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,28,0.07714712063366413,0.0699191333707786,0.007227987262885538
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,29,0.07195745740276642,0.0638177160862101,0.008139741316556315
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,30,0.09620482714594632,0.07727938415676676,0.01892544298917956
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,31,0.0824677990569382,0.07419676632448668,0.008271032732451514
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,32,0.08930080082393842,0.06952533123633232,0.019775469587606093
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,33,0.08183243101042448,0.07322142293510317,0.008611008075321308
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,34,0.08008041349923754,0.0781102002964987,0.001970213202738838
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,35,0.07996725927495159,0.07466311867288238,0.005304140602069213
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,36,0.07453826720550087,0.06328095747926096,0.011257309726239909
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,37,0.08945057792146183,0.09169119813175089,-0.0022406202102890627
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,38,0.07368995701915472,0.05664945889551375,0.017040498123640967
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,39,0.07909285737311107,0.07167171680227713,0.007421140570833942
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,40,0.07494145928377362,0.07050652493392823,0.00443493434984539
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,41,0.08137435301110964,0.07552937348545914,0.0058449795256504955
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,42,0.07058413043248667,0.06619941907732388,0.0043847113551627875
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,43,0.07795235970942618,0.062310388692017535,0.01564197101740865
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,44,0.08466013811474854,0.07629252624238626,0.008367611872362277
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,45,0.09342373377068444,0.0757692277893317,0.017654505981352736
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,46,0.11087085618479105,0.0900217965539218,0.02084905963086925
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,47,0.07719139268660918,0.06841039205270188,0.008781000633907299
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,48,0.08530110106991855,0.07150193491050488,0.013799166159413664
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,49,0.07299522709688297,0.06966130983578103,0.0033339172611019374
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,0,0.08253242603818345,0.08175206615111283,0.0007803598870706197
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,1,0.1002240551994034,0.1042571406012531,-0.004033085401849698
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,2,0.08330480762332987,0.08566519879849689,-0.002360391175167023
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,3,0.08747840527664316,0.08452695499429601,0.002951450282347154
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,4,0.07946360783474754,0.0761026465439245,0.003360961290823042
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,5,0.08502694246640623,0.08623224715363119,-0.0012053046872249618
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,6,0.08858373244671032,0.08441925367513858,0.004164478771571736
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,7,0.0999312678428606,0.09406318593313619,0.005868081909724418
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,8,0.07534476351307613,0.07663893045328773,-0.0012941669402116024
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,9,0.07721609085976588,0.07858751920046994,-0.0013714283407040562
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,10,0.0827225117340465,0.0797865067682775,0.0029360049657689985
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,11,0.08017674493797816,0.08133569662652398,-0.0011589516885458229
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,12,0.07787223457975528,0.07470056304116958,0.0031716715385857047
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,13,0.08337161686832562,0.08364590151477803,-0.000274284646452419
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,14,0.09008052407146108,0.09049774377609655,-0.0004172197046354714
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,15,0.08325981645438466,0.08477803953682957,-0.0015182230824449111
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,16,0.07851763489192484,0.07364617527509978,0.004871459616825058
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,17,0.0791441036635472,0.07639738465908888,0.0027467190044583173
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,18,0.07782089738327497,0.07524802116383407,0.0025728762194408977
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,19,0.09716928471377337,0.09733926240557046,-0.00016997769179709354
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,20,0.08241050346451267,0.08266160943247279,-0.0002511059679601163
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,21,0.08025488493879138,0.08270799700829672,-0.0024531120695053393
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,22,0.0848379566455698,0.07845214837368138,0.006385808271888421
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,23,0.08473372004718584,0.08469895158370921,3.476846347662266e-05
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,24,0.0865486286831692,0.0818046709920646,0.004743957691104611
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,25,0.08288329224087745,0.08498871580034226,-0.002105423559464803
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,26,0.08532913083030981,0.08085945405613544,0.004469676774174369
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,27,0.08089782245844013,0.07485196173627774,0.006045860722162386
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,28,0.08378859999540554,0.07708600865006948,0.006702591345336059
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,29,0.08562329071608976,0.0831122378855718,0.0025110528305179597
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,30,0.08655022713098423,0.09232948875948065,-0.0057792616284964154
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,31,0.07995509294087003,0.07085732693626698,0.009097766004603047
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,32,0.0786298830657739,0.07490577853465302,0.0037241045311208754
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,33,0.08180923719467935,0.07474736056155333,0.0070618766331260185
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,34,0.08880230513582321,0.08514003745871754,0.003662267677105674
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,35,0.07889284135595756,0.07577911998883227,0.0031137213671252884
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,36,0.07656891302953571,0.07890227303911661,-0.002333360009580898
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,37,0.093360475478609,0.09232901801111054,0.0010314574674984561
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,38,0.07900932020602698,0.08016827283420074,-0.0011589526281737539
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,39,0.0780473994250309,0.08018373541335681,-0.0021363359883259103
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,40,0.08862221236817405,0.09116416197846645,-0.0025419496102924016
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,41,0.08128946927772064,0.0781950687095901,0.0030944005681305398
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,42,0.08429425121249726,0.08397747220091217,0.00031677901158508326
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,43,0.0943403556122887,0.09556110599726084,-0.0012207503849721302
