combination,K,silhouette_score
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,25,0.16551634669303894
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,26,0.16972306370735168
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,27,0.15825459361076355
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,28,0.16479991376399994
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,29,0.15958178043365479
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,30,0.16766449809074402
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,2,0.41978469491004944
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,3,0.31073465943336487
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,4,0.24159319698810577
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,5,0.2509351074695587
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,6,0.24348120391368866
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,7,0.24248811602592468
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,8,0.18592169880867004
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,9,0.18673525750637054
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,10,0.18638478219509125
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,11,0.18487463891506195
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,12,0.1717049479484558
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,13,0.17473675310611725
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,14,0.16334667801856995
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,15,0.14628256857395172
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,16,0.14396551251411438
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,17,0.1458343267440796
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,18,0.15658436715602875
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,19,0.15219873189926147
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,20,0.14697116613388062
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,21,0.1470051109790802
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,22,0.14202618598937988
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,23,0.14207932353019714
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,24,0.14698559045791626
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,25,0.14657770097255707
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,26,0.14375974237918854
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,27,0.1320939064025879
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,28,0.15348036587238312
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,29,0.1333695501089096
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,30,0.1427977979183197
ADVENT-SH_OES-VALSET1_UKK-VALSET4_CHA_FULL,2,0.44981035590171814
ADVENT-SH_OES-VALSET1_UKK-VALSET4_CHA_FULL,3,0.3563382625579834
ADVENT-SH_OES-VALSET1_UKK-VALSET4_CHA_FULL,4,0.2421492040157318
ADVENT-SH_OES-VALSET1_UKK-VALSET4_CHA_FULL,5,0.2291834056377411
ADVENT-SH_OES-VALSET1_UKK-VALSET4_CHA_FULL,6,0.21042153239250183
ADVENT-SH_OES-VALSET1_UKK-VALSET4_CHA_FULL,7,0.203336700797081
ADVENT-SH_OES-VALSET1_UKK-VALSET4_CHA_FULL,8,0.20503608882427216
